run_id,model,block,statement_mode,honesty_level,return_policy,presentation_mode,orthogonality_instruction,seed_index,trial,statement_true,return_rate,investment,returned_tokens,payoff,net_gain_from_investment,cumulative_truth_rate_before,cumulative_return_rate_before,previous_payoff
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,12,,0.7,10,21,21,11,,0.577,21
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,13,,0.45,10,14,14,4,,0.588,21
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,14,,0.65,10,20,20,10,,0.577,14
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,15,,0.65,10,20,20,10,,0.582,20
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,16,,0.75,10,22,22,12,,0.587,20
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,17,,0.6,10,18,18,8,,0.597,22
99,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,3,18,,0.65,10,20,20,10,,0.597,18
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,1,,0.5,5,8,13,3,,,
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,2,,0.65,5,10,15,5,,0.5,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,3,,0.5,5,8,13,3,,0.575,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,4,,0.7,5,10,15,5,,0.55,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,5,,0.65,5,10,15,5,,0.587,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,6,,0.5,5,8,13,3,,0.6,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,7,,0.65,5,10,15,5,,0.583,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,8,,0.45,5,7,12,2,,0.593,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,9,,0.45,8,11,13,3,,0.575,12
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,10,,0.7,5,10,15,5,,0.561,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,11,,0.55,5,8,13,3,,0.575,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,12,,0.6,5,9,14,4,,0.573,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,13,,0.75,5,11,16,6,,0.575,14
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,14,,0.7,5,10,15,5,,0.588,16
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,15,,0.55,5,8,13,3,,0.596,15
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,16,,0.55,5,8,13,3,,0.593,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,17,,0.6,5,9,14,4,,0.591,13
100,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,4,18,,0.75,5,11,16,6,,0.591,14
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,1,,0.55,0,0,10,0,,,
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,2,,0.7,0,0,10,0,,0.55,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,3,,0.55,0,0,10,0,,0.625,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,4,,0.5,0,0,10,0,,0.6,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,5,,0.6,0,0,10,0,,0.575,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,6,,0.6,0,0,10,0,,0.58,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,7,,0.65,0,0,10,0,,0.583,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,8,,0.7,0,0,10,0,,0.593,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,9,,0.45,0,0,10,0,,0.606,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,10,,0.5,0,0,10,0,,0.589,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,11,,0.65,0,0,10,0,,0.58,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,12,,0.65,0,0,10,0,,0.586,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,13,,0.45,0,0,10,0,,0.592,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,14,,0.5,0,0,10,0,,0.581,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,15,,0.7,0,0,10,0,,0.575,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,16,,0.75,0,0,10,0,,0.583,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,17,,0.75,0,0,10,0,,0.594,10
101,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,5,18,,0.55,0,0,10,0,,0.603,10
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,1,,0.75,0,0,10,0,,,
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,2,,0.5,3,4,11,1,,0.75,10
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,3,,0.6,5,9,14,4,,0.625,11
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,4,,0.45,10,14,14,4,,0.617,14
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,5,,0.7,7,15,18,8,,0.575,14
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,6,,0.7,8,17,19,9,,0.6,18
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,7,,0.65,10,20,20,10,,0.617,19
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,8,,0.55,10,16,16,6,,0.621,20
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,9,,0.65,10,20,20,10,,0.613,16
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,10,,0.45,10,14,14,4,,0.617,20
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,11,,0.55,10,16,16,6,,0.6,14
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,12,,0.5,10,15,15,5,,0.595,16
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,13,,0.7,10,21,21,11,,0.588,15
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,14,,0.6,10,18,18,8,,0.596,21
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,15,,0.65,10,20,20,10,,0.596,18
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,16,,0.75,10,22,22,12,,0.6,20
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,17,,0.55,10,16,16,6,,0.609,22
102,MiniMax-M2.7,no_statement_control,no_statement,none,fair_high,sequential_trial,standard,6,18,,0.5,10,15,15,5,,0.606,16
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,1,,0.1,5,2,7,-3,,,
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,2,,0.1,3,1,8,-2,,0.1,7
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,3,,0.2,0,0,10,0,,0.1,8
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,4,,0.15,0,0,10,0,,0.133,10
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,5,,0.25,2,2,10,0,,0.138,10
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,6,,0.15,4,2,8,-2,,0.16,10
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,7,,0.15,1,0,9,-1,,0.158,8
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,8,,0.2,8,5,7,-3,,0.157,9
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,9,,0.3,7,6,9,-1,,0.163,7
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,10,,0.15,6,3,7,-3,,0.178,9
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,11,,0.2,5,3,8,-2,,0.175,7
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,12,,0.1,4,1,7,-3,,0.177,8
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,13,,0.2,6,4,8,-2,,0.171,7
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,14,,0.25,3,2,9,-1,,0.173,8
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,15,,0.25,5,4,9,-1,,0.179,9
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,16,,0.25,5,4,9,-1,,0.183,9
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,17,,0.3,5,4,9,-1,,0.188,9
109,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,1,18,,0.3,5,4,9,-1,,0.194,9
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,1,,0.15,5,2,7,-3,,,
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,2,,0.15,4,2,8,-2,,0.15,7
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,3,,0.2,7,4,7,-3,,0.15,8
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,4,,0.2,3,2,9,-1,,0.167,7
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,5,,0.3,6,5,9,-1,,0.175,9
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,6,,0.15,6,3,7,-3,,0.2,9
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,7,,0.1,5,2,7,-3,,0.192,7
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,8,,0.25,3,2,9,-1,,0.179,7
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,9,,0.1,5,2,7,-3,,0.188,9
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,10,,0.15,4,2,8,-2,,0.178,7
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,11,,0.25,6,4,8,-2,,0.175,8
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,12,,0.1,7,2,5,-5,,0.182,8
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,13,,0.25,5,4,9,-1,,0.175,5
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,14,,0.3,3,3,10,0,,0.181,9
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,15,,0.2,4,2,8,-2,,0.189,10
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,16,,0.3,3,3,10,0,,0.19,8
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,17,,0.25,3,2,9,-1,,0.197,10
110,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,2,18,,0.2,5,3,8,-2,,0.2,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,1,,0.15,5,2,7,-3,,,
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,2,,0.1,5,2,7,-3,,0.15,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,3,,0.1,3,1,8,-2,,0.125,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,4,,0.25,4,3,9,-1,,0.117,8
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,5,,0.2,6,4,8,-2,,0.15,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,6,,0.2,7,4,7,-3,,0.16,8
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,7,,0.3,8,7,9,-1,,0.167,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,8,,0.15,5,2,7,-3,,0.186,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,9,,0.2,6,4,8,-2,,0.181,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,10,,0.3,4,4,10,0,,0.183,8
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,11,,0.25,5,4,9,-1,,0.195,10
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,12,,0.15,5,2,7,-3,,0.2,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,13,,0.15,5,2,7,-3,,0.196,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,14,,0.3,6,5,9,-1,,0.192,7
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,15,,0.25,5,4,9,-1,,0.2,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,16,,0.2,5,3,8,-2,,0.203,9
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,17,,0.1,5,2,7,-3,,0.203,8
111,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,3,18,,0.25,5,4,9,-1,,0.197,7
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,1,,0.1,0,0,10,0,,,
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,2,,0.3,0,0,10,0,,0.1,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,3,,0.2,0,0,10,0,,0.2,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,4,,0.25,0,0,10,0,,0.2,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,5,,0.25,0,0,10,0,,0.213,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,6,,0.15,10,4,4,-6,,0.22,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,7,,0.25,5,4,9,-1,,0.208,4
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,8,,0.25,0,0,10,0,,0.214,9
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,9,,0.15,3,1,8,-2,,0.219,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,10,,0.3,4,4,10,0,,0.211,8
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,11,,0.15,0,0,10,0,,0.22,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,12,,0.2,7,4,7,-3,,0.214,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,13,,0.3,5,4,9,-1,,0.212,7
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,14,,0.15,4,2,8,-2,,0.219,9
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,15,,0.1,6,2,6,-4,,0.214,8
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,16,,0.2,0,0,10,0,,0.207,6
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,17,,0.1,10,3,3,-7,,0.206,10
112,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,4,18,,0.2,0,0,10,0,,0.2,3
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,1,,0.1,0,0,10,0,,,
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,2,,0.3,0,0,10,0,,0.1,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,3,,0.15,1,0,9,-1,,0.2,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,4,,0.1,0,0,10,0,,0.183,9
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,5,,0.1,0,0,10,0,,0.163,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,6,,0.2,0,0,10,0,,0.15,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,7,,0.25,0,0,10,0,,0.158,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,8,,0.15,0,0,10,0,,0.171,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,9,,0.15,2,1,9,-1,,0.169,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,10,,0.15,3,1,8,-2,,0.167,9
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,11,,0.25,5,4,9,-1,,0.165,8
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,12,,0.3,7,6,9,-1,,0.173,9
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,13,,0.25,8,6,8,-2,,0.183,9
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,14,,0.2,6,4,8,-2,,0.188,8
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,15,,0.25,10,8,8,-2,,0.189,8
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,16,,0.2,0,0,10,0,,0.193,8
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,17,,0.3,5,4,9,-1,,0.194,10
113,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,5,18,,0.2,10,6,6,-4,,0.2,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,1,,0.3,5,4,9,-1,,,
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,2,,0.2,6,4,8,-2,,0.3,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,3,,0.1,0,0,10,0,,0.25,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,4,,0.25,3,2,9,-1,,0.2,10
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,5,,0.3,2,2,10,0,,0.212,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,6,,0.25,1,1,10,0,,0.23,10
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,7,,0.3,7,6,9,-1,,0.233,10
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,8,,0.15,2,1,9,-1,,0.243,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,9,,0.25,0,0,10,0,,0.231,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,10,,0.15,3,1,8,-2,,0.233,10
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,11,,0.2,4,2,8,-2,,0.225,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,12,,0.15,5,2,7,-3,,0.223,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,13,,0.15,3,1,8,-2,,0.217,7
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,14,,0.2,4,2,8,-2,,0.212,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,15,,0.25,3,2,9,-1,,0.211,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,16,,0.2,4,2,8,-2,,0.213,9
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,17,,0.1,2,1,9,-1,,0.212,8
114,MiniMax-M2.7,no_statement_control,no_statement,none,unfair_low,sequential_trial,standard,6,18,,0.1,4,1,7,-3,,0.206,9
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,1,True,0.5,5,8,13,3,,,
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,2,True,0.55,6,10,14,4,1.0,0.5,13
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,3,False,0.55,7,12,15,5,1.0,0.525,14
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,4,True,0.5,10,15,15,5,0.667,0.533,15
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,5,True,0.45,9,12,13,3,0.75,0.525,15
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,6,False,0.7,10,21,21,11,0.8,0.51,13
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,7,True,0.55,10,16,16,6,0.667,0.542,21
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,8,True,0.6,10,18,18,8,0.714,0.543,16
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,9,True,0.7,10,21,21,11,0.75,0.55,18
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,10,True,0.45,10,14,14,4,0.778,0.567,21
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,11,True,0.5,10,15,15,5,0.8,0.555,14
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,12,True,0.6,10,18,18,8,0.818,0.55,15
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,13,True,0.75,10,22,22,12,0.833,0.554,18
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,14,False,0.7,10,21,21,11,0.846,0.569,22
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,15,False,0.65,10,20,20,10,0.786,0.579,21
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,16,True,0.65,10,20,20,10,0.733,0.583,20
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,17,True,0.65,10,20,20,10,0.75,0.588,20
121,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,1,18,True,0.75,10,22,22,12,0.765,0.591,20
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,1,False,0.55,0,0,10,0,,,
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,2,True,0.45,0,0,10,0,0.0,0.55,10
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,3,False,0.5,5,8,13,3,0.5,0.5,10
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,4,True,0.55,7,12,15,5,0.333,0.5,13
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,5,True,0.65,8,16,18,8,0.5,0.512,15
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,6,True,0.7,9,19,20,10,0.6,0.54,18
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,7,True,0.5,10,15,15,5,0.667,0.567,20
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,8,True,0.45,10,14,14,4,0.714,0.557,15
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,9,True,0.55,10,16,16,6,0.75,0.544,14
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,10,True,0.5,10,15,15,5,0.778,0.544,16
122,MiniMax-M2.7,irrelevant_truth_control,irrelevant_public_fact,high,fair_high,sequential_trial,explicit_orthogonality,2,11,True,0.65,10,20,20,10,0.8,0.54,15
